"","X","McAllister.LTS.MD10","McAllister.LTS.MD11","McAllister.LTS.MD12","McAllister.LTS.MD13","McAllister.LTS.MD14","McAllister.LTS.MD15","McAllister.LTS.MD16","McAllister.LTS.MD17","McAllister.LTS.MD18","McAllister.LTS.MD19","McAllister.LTS.MD2","McAllister.LTS.MD20","McAllister.LTS.MD21","McAllister.LTS.MD3","McAllister.LTS.MD4","McAllister.LTS.MD5","McAllister.LTS.MD6","McAllister.LTS.MD7","McAllister.LTS.MD8","McAllister.LTS.MD9","McAllister.STS.MD1","McAllister.STS.MD10","McAllister.STS.MD11","McAllister.STS.MD12","McAllister.STS.MD13","McAllister.STS.MD14","McAllister.STS.MD15","McAllister.STS.MD16","McAllister.STS.MD17","McAllister.STS.MD18","McAllister.STS.MD19","McAllister.STS.MD2","McAllister.STS.MD20","McAllister.STS.MD21","McAllister.STS.MD22","McAllister.STS.MD3","McAllister.STS.MD4","McAllister.STS.MD5","McAllister.STS.MD6","McAllister.STS.MD7","McAllister.STS.MD8","McAllister.STS.MD9"
"1982","Zotu.1990",1,1,1,3,1,4,1,1,0,1,1,1,0,0,0,2,1,0,2,0,1,1,1,3,1,1,0,2,0,0,2,0,1,3,3,0,0,0,2,2,0,2
"1983","Zotu.1991",4,2,1,2,1,0,1,0,0,1,0,1,1,0,3,1,0,0,2,2,0,0,3,4,1,1,0,2,0,3,1,0,2,1,1,0,0,2,1,1,1,2
"1984","Zotu.1992",0,4,0,0,0,4,2,0,0,0,0,0,2,0,0,2,3,4,1,1,4,2,0,0,0,0,1,1,0,1,3,2,1,2,1,1,1,0,1,0,2,1
"1985","Zotu.1993",3,1,1,2,0,0,2,2,1,1,0,3,1,1,4,2,6,1,0,1,0,3,0,0,0,2,0,4,1,0,1,1,1,0,1,0,0,1,1,0,0,0
"1986","Zotu.1994",2,3,0,1,0,1,0,1,2,2,3,0,1,0,0,0,2,0,2,1,1,2,1,0,1,4,3,1,0,1,2,0,2,3,0,0,0,1,3,1,1,0
"1987","Zotu.1995",0,0,0,2,0,0,0,1,0,0,0,0,1,1,1,2,0,1,0,1,0,0,1,1,2,4,0,0,4,1,1,4,3,1,1,2,1,2,0,2,2,3
"1988","Zotu.1996",0,1,0,1,1,0,0,1,2,1,1,1,3,1,2,1,1,1,3,1,0,1,1,0,0,0,0,2,1,1,3,1,2,0,1,0,1,2,3,0,0,1
"1989","Zotu.1997",1,0,2,1,0,0,2,1,2,4,1,0,1,0,2,1,2,0,1,0,2,1,1,1,0,0,2,2,2,2,0,0,1,1,1,0,4,0,2,0,1,0
"1990","Zotu.1998",1,2,1,2,3,1,0,1,2,2,2,1,0,0,2,1,3,2,3,0,0,2,0,1,0,0,0,0,2,1,0,0,0,1,1,2,0,1,1,1,1,2
"1991","Zotu.1999",0,0,0,0,0,2,1,3,0,5,0,0,1,0,0,2,0,2,0,1,2,0,2,0,0,0,1,0,2,1,0,0,2,2,1,0,0,0,0,1,2,1
"1992","Zotu.2000",0,2,1,1,0,3,1,1,1,0,1,0,1,0,0,0,2,1,2,0,3,0,1,1,1,0,1,0,3,1,2,0,1,2,0,1,0,0,0,2,0,0
"1993","Zotu.2001",1,1,2,0,6,1,1,2,0,3,1,0,2,1,1,1,2,2,1,2,2,1,0,0,4,0,0,0,0,0,1,1,0,0,0,1,2,0,1,1,2,0
"1994","Zotu.2002",1,1,1,1,0,0,2,1,0,1,0,1,1,2,1,1,1,1,0,1,2,1,0,0,1,0,2,1,1,1,1,0,2,0,3,2,2,0,0,1,0,1
"1995","Zotu.2003",0,0,0,1,1,1,1,0,0,0,2,2,1,1,2,2,1,2,2,1,1,2,0,0,1,1,0,0,2,1,1,1,2,1,2,0,0,1,0,2,0,0
"1996","Zotu.2004",1,0,1,1,3,1,1,1,0,1,0,1,1,1,0,4,0,0,1,1,1,0,0,1,3,2,1,0,1,2,2,0,0,1,0,0,4,0,0,1,1,1
"1997","Zotu.2005",0,0,0,1,0,2,1,0,1,2,0,2,1,1,2,2,2,0,1,0,1,0,3,2,1,0,1,0,0,2,0,1,1,0,1,2,1,1,1,3,1,0
"1998","Zotu.2006",1,1,1,2,1,2,1,2,1,0,1,1,0,1,0,0,1,0,0,2,1,0,2,0,1,0,1,1,1,0,0,1,2,1,1,1,1,0,1,0,2,1
"1999","Zotu.2007",1,1,0,1,1,1,0,1,0,3,2,1,0,1,1,1,0,1,2,1,0,2,3,0,1,1,0,1,1,0,2,0,3,3,1,1,1,3,1,1,0,0
"2000","Zotu.2008",0,1,2,2,1,0,0,1,2,1,0,2,1,2,2,1,0,0,0,1,0,2,0,0,1,0,1,1,1,1,0,2,2,4,1,2,1,0,0,2,0,2
"2001","Zotu.2009",1,1,2,1,1,2,1,1,1,0,0,1,1,1,2,0,0,0,0,0,1,1,0,2,1,1,0,0,0,2,0,1,0,1,0,0,1,2,1,2,1,1
"2002","Zotu.2010",0,0,0,3,3,0,1,2,0,0,0,1,1,0,1,3,1,2,1,1,2,0,0,0,2,0,0,1,1,0,3,1,2,1,1,0,2,0,1,0,0,1
"2003","Zotu.2011",2,0,0,1,1,1,0,0,2,2,0,2,0,0,3,1,1,0,1,0,1,3,2,1,2,2,0,1,0,2,0,1,1,0,1,0,0,2,1,1,1,0
"2004","Zotu.2012",0,2,1,2,0,1,1,0,3,1,2,3,1,0,2,0,1,0,0,1,0,0,1,1,2,0,0,1,1,1,1,2,2,0,2,2,0,4,1,0,1,2
"2005","Zotu.2013",1,1,2,1,1,0,1,2,1,1,3,1,0,1,0,0,1,1,2,1,1,0,1,1,1,3,2,0,4,2,1,0,1,1,2,0,1,1,2,1,2,1
"2006","Zotu.2014",1,0,2,1,2,2,0,2,1,0,1,2,1,0,0,0,1,2,2,0,1,2,0,1,5,0,0,1,0,0,1,1,1,2,2,2,0,0,0,1,0,2
"2007","Zotu.2015",2,2,1,0,0,1,0,0,0,3,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,1,0,2,1,0,1,2,1,1,1,1,3,1,0,0,0,1
"2008","Zotu.2016",1,1,2,1,2,1,0,0,1,2,3,2,1,0,3,1,0,0,0,1,1,1,0,1,0,1,1,2,2,4,3,0,1,2,2,2,1,0,0,2,0,1
"2009","Zotu.2017",1,1,0,1,0,2,2,1,0,3,2,1,0,1,1,2,0,0,0,1,2,2,0,2,1,1,1,1,1,1,1,1,3,0,1,1,1,0,1,0,2,2
"2010","Zotu.2018",1,0,0,1,2,2,0,2,3,0,2,1,0,0,0,0,2,1,1,0,0,0,2,1,1,1,0,0,0,0,2,1,1,1,0,1,0,1,1,0,2,1
"2011","Zotu.2019",0,4,2,3,0,1,0,0,2,2,1,0,0,3,1,2,0,0,1,3,3,4,0,1,0,1,0,0,1,0,0,3,1,2,0,0,1,0,1,0,0,1
"2012","Zotu.2020",3,0,1,1,1,0,1,1,1,2,2,2,0,1,2,3,0,0,0,2,0,1,1,0,1,2,1,2,3,0,0,1,3,0,0,0,5,1,1,1,0,1
"2013","Zotu.2021",0,0,0,0,1,1,1,0,0,0,0,1,1,2,2,2,1,1,1,1,0,1,3,4,1,1,2,0,0,0,2,0,0,1,1,1,1,0,0,2,3,1
"2014","Zotu.2022",0,1,1,0,0,3,1,1,3,1,0,1,1,0,1,0,2,0,3,2,1,1,2,1,2,0,0,0,0,1,0,2,0,2,1,1,1,1,1,1,1,0
"2015","Zotu.2023",1,0,0,0,0,3,2,2,0,2,0,2,0,1,1,0,1,1,0,2,0,0,1,3,1,2,1,2,1,1,1,0,0,3,0,1,3,2,1,1,0,1
"2016","Zotu.2024",1,1,2,1,1,0,0,3,0,0,0,2,1,2,1,1,1,1,0,0,1,4,1,2,0,3,0,1,1,2,1,1,1,0,1,1,1,0,0,3,0,1
"2017","Zotu.2025",1,2,0,3,0,2,2,0,2,1,1,1,0,2,0,2,1,1,2,2,1,0,0,0,0,4,2,0,2,0,1,1,4,1,1,1,1,1,2,4,2,3
"2018","Zotu.2026",1,2,0,2,1,2,0,0,2,1,0,0,2,4,1,1,0,0,1,1,0,1,0,1,2,2,1,0,1,1,1,3,1,1,1,1,0,0,1,1,3,1
"2019","Zotu.2027",1,2,0,1,1,2,1,1,3,1,2,0,2,0,0,2,2,0,1,0,1,0,3,0,0,0,2,0,0,2,2,0,2,4,1,1,0,1,1,1,2,2
"2020","Zotu.2028",2,1,1,1,1,0,0,0,2,2,0,0,1,2,0,1,1,1,1,2,2,3,2,0,0,2,0,1,2,0,2,2,1,3,4,0,0,0,0,2,0,0
"2021","Zotu.2029",2,0,2,1,0,2,1,0,1,2,0,0,0,2,0,3,0,0,0,0,1,3,0,1,0,0,1,3,1,0,0,2,1,0,1,1,0,2,1,1,1,1
"2022","Zotu.2030",2,3,2,0,1,1,1,1,2,0,1,3,0,2,3,0,0,2,2,1,1,1,0,1,0,1,3,1,0,1,0,0,0,2,0,0,2,0,1,1,1,0
"2023","Zotu.2031",1,0,0,2,2,2,2,3,0,1,1,0,2,0,2,1,0,2,1,3,0,3,2,2,2,2,2,1,1,1,0,0,1,2,1,0,0,3,0,0,0,2
"2024","Zotu.2032",2,2,3,2,1,1,1,1,1,1,1,0,1,1,1,1,3,2,1,2,1,2,1,0,0,1,1,1,1,0,2,3,3,3,1,0,0,1,0,2,0,1
"2025","Zotu.2033",1,1,1,0,1,2,1,0,2,2,1,2,0,1,1,0,0,1,3,1,1,0,2,0,0,3,2,1,1,0,2,2,1,0,1,0,0,1,1,0,1,1
"2026","Zotu.2034",1,1,1,0,1,3,0,0,1,2,2,0,1,0,1,1,0,0,3,1,0,1,2,1,1,1,0,0,1,1,1,0,1,0,2,1,1,3,0,0,0,0
"2027","Zotu.2035",0,3,1,1,1,2,0,0,0,0,1,0,1,1,1,1,0,0,0,1,2,3,0,1,0,0,2,0,0,0,1,2,1,3,2,0,1,2,0,0,2,2
"2028","Zotu.2036",0,0,0,0,4,1,0,2,2,3,1,2,1,0,0,2,1,1,1,0,0,2,0,1,0,2,0,3,1,3,1,1,0,3,1,0,2,0,0,0,0,2
"2029","Zotu.2037",2,2,1,2,0,1,1,2,0,1,0,0,2,0,0,1,1,2,1,0,1,1,1,1,0,1,0,0,0,2,0,2,0,0,2,0,0,0,0,1,1,1
"2030","Zotu.2038",2,0,0,2,0,0,0,1,0,0,2,1,1,0,0,1,1,0,2,0,1,1,0,0,1,2,2,1,1,0,1,1,2,0,1,0,0,3,1,1,0,0
"2031","Zotu.2039",1,1,1,0,1,0,1,1,2,3,1,2,0,3,2,4,2,0,1,0,0,1,0,3,2,2,1,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0
"2032","Zotu.2040",1,2,2,1,1,0,0,2,2,0,0,0,0,2,1,0,0,0,2,0,0,1,2,0,1,0,1,1,1,1,1,0,1,0,0,0,1,2,0,3,0,0
"2033","Zotu.2041",0,2,1,0,1,0,1,2,1,0,3,0,0,0,2,1,2,1,0,2,1,0,2,1,0,1,0,0,2,0,5,1,1,0,0,1,0,1,1,1,0,0
"2034","Zotu.2042",1,0,1,2,0,0,1,1,0,1,0,1,0,0,1,2,1,1,0,2,1,0,1,1,1,1,2,1,2,1,0,1,4,1,2,2,0,0,0,1,0,1
"2035","Zotu.2043",2,1,1,0,2,1,2,2,0,1,1,0,1,2,3,0,0,0,1,0,0,1,0,1,1,0,0,1,2,2,3,0,1,0,1,0,1,1,1,0,0,3
"2036","Zotu.2044",1,0,4,0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,1,2,1,0,2,4,0,3,1,3,0,1,1,0,2,1,1,1,2,2,0,1,0,1
"2037","Zotu.2045",1,0,1,0,0,2,1,2,1,1,1,1,0,1,2,0,1,1,0,0,0,1,2,1,0,1,0,1,1,0,1,2,2,3,0,2,0,1,1,1,2,0
"2038","Zotu.2046",0,0,2,2,0,3,3,3,0,0,0,1,1,0,1,0,1,1,0,1,2,1,0,2,2,0,0,2,0,1,0,2,1,1,1,0,2,0,0,0,0,1
"2039","Zotu.2048",0,0,1,0,2,4,2,3,1,0,3,1,2,1,1,0,1,0,2,1,0,1,1,0,0,2,1,0,0,0,1,1,2,2,1,2,2,3,0,0,1,0
"2040","Zotu.2049",1,2,0,0,2,0,1,1,0,1,0,0,1,0,0,2,3,1,1,1,2,2,1,2,1,1,0,0,3,3,1,2,4,1,1,1,0,2,1,0,2,2
"2041","Zotu.2050",0,1,2,0,1,0,2,0,0,3,0,2,1,1,0,1,0,1,2,0,0,1,1,1,2,1,1,1,2,1,1,1,1,1,2,0,1,0,3,1,1,2
"2042","Zotu.2051",0,1,0,1,2,0,1,1,0,1,1,2,1,2,2,0,2,0,3,0,3,1,2,0,0,0,0,2,2,0,1,1,1,0,0,2,1,2,1,1,4,2
"2043","Zotu.2052",0,0,1,0,1,2,0,0,1,1,1,2,3,0,2,0,2,1,3,2,1,0,0,1,0,0,3,2,1,0,1,4,1,5,2,0,0,1,0,0,4,5
"2044","Zotu.2053",2,1,0,0,1,0,0,3,1,0,2,2,2,1,0,3,3,2,1,3,1,0,0,1,3,0,0,0,1,0,0,2,1,1,2,0,2,1,2,1,1,1
"2045","Zotu.2054",1,1,0,1,3,0,1,0,0,1,0,0,2,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,2,2,2,1,1,0,0,1,1,1,1,1,1,0
"2046","Zotu.2055",2,0,0,1,2,1,0,1,0,1,0,1,1,0,3,1,0,0,2,0,2,0,1,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,2
"2047","Zotu.2056",0,0,1,0,0,1,2,0,4,1,1,1,1,0,2,3,3,2,1,1,1,0,1,0,1,1,1,2,0,1,0,2,0,1,1,1,0,0,2,2,0,4
"2048","Zotu.2057",3,0,1,3,0,0,2,0,0,1,1,2,6,2,3,2,0,0,1,0,3,1,3,0,1,1,0,1,1,1,2,0,2,1,1,1,0,0,2,0,3,0
"2049","Zotu.2058",1,0,1,1,0,1,1,1,2,0,0,0,0,1,1,0,1,0,3,1,1,1,2,2,1,1,2,0,3,2,1,0,0,1,0,2,2,3,0,1,0,1
"2050","Zotu.2059",2,0,1,0,1,0,1,1,0,0,1,1,2,1,1,3,0,0,0,1,0,1,3,0,1,0,1,0,1,0,0,2,2,3,2,0,1,0,0,1,0,1
"2051","Zotu.2060",2,4,2,1,1,1,2,3,1,0,0,2,1,3,0,1,2,0,1,0,2,1,0,0,0,2,1,1,3,3,1,1,1,1,0,2,1,0,0,1,1,0
"2052","Zotu.2061",1,0,3,0,2,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,2,1,0,2,0,4,2,1,0,0,0,1,0,1,1,0,1,0,0,1,0
"2053","Zotu.2062",0,2,0,2,1,0,1,1,0,1,2,0,1,0,0,2,1,3,1,0,1,1,0,6,1,2,2,0,1,0,2,1,3,0,1,1,1,0,1,1,0,0
"2054","Zotu.2063",0,1,1,1,1,1,0,1,0,2,1,0,0,0,1,1,2,2,0,2,2,1,0,0,1,1,1,1,1,0,0,1,1,0,3,2,1,1,0,3,0,1
"2055","Zotu.2064",1,0,2,0,0,2,3,0,0,1,3,0,2,1,2,1,1,0,1,1,3,0,1,2,1,0,1,2,1,1,1,0,2,2,1,3,1,2,0,1,0,0
"2056","Zotu.2065",1,0,0,0,1,0,1,0,0,0,0,0,1,1,2,2,0,1,1,1,2,2,0,3,2,3,1,0,0,3,1,0,1,1,0,3,0,1,0,1,0,4
"2057","Zotu.2066",0,1,0,4,0,1,2,2,0,0,0,1,1,2,4,1,0,0,1,3,1,0,1,2,0,0,0,2,3,1,1,1,0,0,1,2,0,0,0,0,1,0
"2058","Zotu.2067",2,1,0,0,0,0,1,0,0,1,1,1,2,1,4,2,1,0,0,2,2,0,1,3,0,2,0,0,1,1,0,0,1,0,0,2,0,2,0,0,1,2
"2059","Zotu.2068",0,1,2,1,1,3,0,1,1,3,0,1,1,0,0,0,4,2,0,0,3,1,1,2,1,0,2,2,1,0,1,0,1,1,2,1,0,0,0,2,1,0
"2060","Zotu.2069",0,2,1,0,2,1,1,1,1,1,2,1,0,1,2,0,3,1,2,1,1,1,1,0,2,0,0,0,1,0,2,1,0,1,0,1,3,1,0,1,3,1
"2061","Zotu.2070",1,2,1,1,1,2,0,1,1,2,1,0,0,1,0,0,4,3,1,0,1,0,0,2,0,0,1,2,2,1,1,2,0,1,2,1,1,1,2,2,0,0
"2062","Zotu.2071",1,0,1,3,1,0,1,1,0,2,1,0,2,3,3,0,1,0,1,1,1,3,3,2,0,1,3,1,2,2,0,0,0,1,0,1,1,0,1,0,0,1
"2063","Zotu.2072",2,1,2,2,1,1,1,3,0,0,0,3,1,1,2,1,0,1,0,0,0,2,0,0,1,3,1,0,1,1,1,0,0,0,2,1,0,1,0,0,0,4
"2064","Zotu.2073",0,1,1,0,1,2,1,0,0,1,0,3,0,0,0,1,1,0,1,1,1,1,1,1,2,0,3,2,1,1,0,1,0,1,1,1,1,1,0,0,2,0
"2065","Zotu.2074",0,0,2,0,0,2,0,0,0,1,0,0,0,3,2,0,1,1,0,1,2,0,2,0,1,1,1,0,0,3,1,1,0,2,0,0,3,2,1,0,0,1
"2066","Zotu.2075",0,0,1,1,0,3,2,0,0,0,1,0,1,0,1,0,1,1,2,2,1,3,1,1,2,1,2,4,0,1,1,1,0,3,1,1,3,0,1,1,0,0
"2067","Zotu.2076",2,2,1,1,2,2,2,2,0,2,2,0,0,2,1,0,2,4,1,0,0,3,1,1,3,1,1,0,2,1,0,3,1,1,1,2,1,1,0,1,0,2
"2068","Zotu.2077",1,0,0,0,0,2,2,0,2,1,2,0,1,2,0,2,0,1,2,0,1,2,0,3,0,2,1,2,1,0,3,2,1,0,2,0,0,0,1,2,0,1
"2069","Zotu.2078",1,1,0,1,0,3,0,2,1,1,0,2,2,0,0,1,1,1,1,1,2,0,3,2,2,2,2,2,0,0,2,4,0,1,0,0,0,0,0,0,0,1
"2070","Zotu.2079",0,0,4,1,0,3,2,0,0,1,0,2,0,0,0,0,0,0,0,1,0,2,0,1,2,1,0,0,1,0,0,2,1,1,1,1,0,0,1,0,1,3
"2071","Zotu.2080",1,2,0,1,0,0,1,0,1,0,0,0,0,1,0,2,2,0,1,1,1,0,1,1,2,2,2,1,3,0,1,1,3,0,0,1,1,0,0,2,2,1
"2072","Zotu.2081",0,2,0,2,0,2,0,1,2,0,2,0,1,1,0,0,3,2,2,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,2,3,0,0,2,0
"2073","Zotu.2082",1,3,1,2,0,1,1,1,3,0,1,0,2,2,0,0,1,1,0,0,0,1,0,2,1,1,2,1,0,0,1,2,0,1,1,0,0,2,1,3,1,1
"2074","Zotu.2083",3,0,1,1,1,2,1,3,0,4,1,1,0,0,3,3,0,0,0,0,2,0,0,1,2,2,1,2,0,2,0,2,1,0,1,0,0,0,1,1,0,1
"2075","Zotu.2084",1,0,1,1,3,2,1,1,1,0,0,3,2,2,1,0,2,0,1,2,2,0,1,1,2,1,1,2,1,2,0,2,2,2,0,0,1,1,2,0,2,1
"2076","Zotu.2085",1,2,1,0,0,0,3,0,0,0,3,2,1,1,2,4,1,1,1,2,0,1,0,3,0,3,0,2,1,1,0,1,0,0,2,1,2,1,1,0,0,0
"2077","Zotu.2086",2,0,1,2,0,1,0,3,1,2,1,0,0,0,0,2,2,1,0,0,0,1,1,3,2,0,1,0,1,1,0,2,2,1,0,1,0,2,2,3,3,1
"2078","Zotu.2087",0,1,0,1,0,1,0,0,1,4,1,2,0,2,1,1,2,1,0,0,0,0,2,0,0,1,2,0,1,2,2,2,1,0,0,3,2,2,1,0,0,3
"2079","Zotu.2088",1,0,1,1,2,0,0,1,0,1,0,0,0,2,3,1,1,3,0,0,2,0,0,3,0,1,0,2,0,1,0,1,5,2,2,1,1,1,1,1,0,1
"2080","Zotu.2089",0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,1,2,2,1,1,1,2,3,2,3,1,3,1,0,1,3,1,0,0,1,2,1
"2081","Zotu.2090",3,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,2,3,1,1,0,0,1,1,0,0,1,0,0,3,0,2,1,1,2,1,0,0,0
"2082","Zotu.2091",2,0,1,2,1,1,1,0,0,3,1,1,0,1,0,1,1,0,0,1,0,2,1,2,1,2,1,2,1,0,1,1,0,2,2,1,1,0,0,1,0,1
"2083","Zotu.2092",3,1,2,1,2,1,0,1,1,2,2,1,3,2,0,1,0,1,1,0,0,1,1,2,3,4,0,0,1,2,2,1,2,1,1,1,3,1,0,0,2,1
"2084","Zotu.2093",0,2,1,0,0,0,2,0,0,1,0,1,2,3,0,0,3,0,2,1,0,1,2,0,0,0,1,2,1,2,2,0,1,0,0,1,2,1,3,1,0,0
"2085","Zotu.2094",1,2,0,0,0,2,0,0,2,1,2,0,2,0,1,1,2,2,2,0,2,0,1,1,1,0,0,0,1,3,2,2,1,1,2,1,0,3,1,3,0,1
"2086","Zotu.2095",3,0,2,2,1,0,0,2,1,0,1,0,2,0,1,1,0,1,0,4,0,3,1,0,0,0,0,0,1,0,2,1,1,1,1,2,1,0,1,3,0,0
"2087","Zotu.2096",3,0,0,2,2,0,0,2,1,0,1,0,2,1,1,0,1,2,0,1,5,2,0,3,4,1,2,1,0,0,1,2,1,0,0,0,0,1,1,2,0,0
"2088","Zotu.2097",0,2,1,0,0,1,0,1,0,0,1,1,1,2,0,1,1,0,1,1,1,1,3,2,1,1,2,0,0,2,0,0,2,0,1,0,4,1,2,1,0,0
"2089","Zotu.2098",0,3,0,2,0,2,1,4,3,0,4,2,0,1,1,2,4,1,1,1,0,0,0,1,1,0,0,0,0,2,0,1,1,2,3,1,1,1,1,0,1,1
"2090","Zotu.2099",1,3,2,1,0,2,0,1,1,0,0,0,1,1,1,0,2,3,0,0,1,1,1,0,1,2,1,1,0,1,0,1,3,1,0,0,2,0,2,0,0,0
"2091","Zotu.2100",0,0,1,4,0,0,1,1,0,3,0,0,1,1,2,0,1,1,1,1,0,1,2,2,0,1,1,3,1,1,0,1,2,0,1,0,0,0,2,1,0,1
"2092","Zotu.2101",0,0,1,1,1,0,0,2,0,0,0,3,0,0,1,0,1,1,1,0,1,0,0,0,1,3,1,1,2,0,1,4,1,0,1,1,3,1,1,0,2,2
"2093","Zotu.2102",1,1,1,0,0,3,0,0,1,2,2,2,1,0,0,1,2,0,2,0,0,1,1,1,1,2,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,1
"2094","Zotu.2103",0,2,0,1,3,2,1,1,0,1,1,2,2,1,1,2,1,2,3,0,1,3,0,1,2,3,1,1,2,1,1,3,1,3,1,3,1,0,1,0,1,3
"2095","Zotu.2104",2,0,0,1,1,3,2,0,1,2,2,1,2,2,0,1,0,0,3,0,1,0,0,0,1,1,1,2,0,3,0,0,1,1,0,4,1,1,3,0,3,1
"2096","Zotu.2105",0,0,1,1,1,2,1,3,2,2,0,0,0,1,1,1,0,1,3,0,1,1,0,0,1,0,0,2,1,0,3,2,1,2,1,3,2,3,0,1,0,0
"2097","Zotu.2106",4,1,1,0,0,1,0,1,1,1,1,0,1,1,2,0,0,0,0,1,0,2,0,1,1,1,0,0,3,1,1,3,1,0,0,1,0,2,2,1,0,1
"2098","Zotu.2107",1,0,2,0,1,2,1,3,1,2,1,0,1,0,0,0,0,3,2,1,0,0,0,2,1,2,1,1,2,0,2,2,2,0,1,2,0,5,0,0,3,1
"2099","Zotu.2108",0,2,0,0,1,1,1,0,0,0,1,1,0,1,2,1,0,1,2,0,0,1,1,0,3,2,2,2,0,0,1,1,0,1,1,1,0,2,0,1,0,0
"2100","Zotu.2109",2,0,3,0,2,0,2,0,1,0,1,2,0,2,2,2,1,1,0,0,1,1,2,2,0,2,0,1,1,0,0,1,2,0,2,1,0,0,2,0,1,0
"2101","Zotu.2110",0,0,1,0,0,3,1,1,1,3,0,0,0,1,0,0,1,2,1,1,1,0,1,3,5,1,1,1,1,0,1,0,1,3,0,1,3,0,1,4,0,0
"2102","Zotu.2111",0,1,1,2,0,2,0,0,2,0,0,0,0,2,2,2,0,2,0,4,0,0,0,1,0,0,0,1,0,1,0,0,1,2,0,1,2,2,0,2,0,0
"2103","Zotu.2112",0,1,1,0,1,0,1,0,0,0,0,0,0,0,3,0,0,1,1,2,0,0,2,0,0,0,2,1,1,0,0,3,1,0,1,1,0,1,0,1,0,0
"2104","Zotu.2113",0,0,1,1,2,1,0,1,4,1,0,0,1,1,0,1,1,2,0,1,2,0,2,5,3,0,3,1,2,1,1,1,1,2,0,1,2,2,3,0,1,1
"2105","Zotu.2114",0,0,0,2,0,0,1,0,2,2,3,0,0,1,1,4,1,0,1,3,1,2,1,1,2,2,0,0,3,1,1,2,0,0,0,1,1,0,0,3,0,0
"2106","Zotu.2115",1,2,0,1,2,2,4,1,0,1,2,3,1,2,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,3,4,0,1,1,3,1,0,0,0,1
"2107","Zotu.2116",1,1,2,1,1,2,0,1,2,2,1,0,0,1,1,2,2,0,1,1,2,0,2,1,1,0,0,1,3,2,0,2,1,1,3,0,0,1,0,3,3,1
"2108","Zotu.2117",0,0,2,3,0,1,1,2,0,0,2,0,3,1,1,0,3,0,1,0,0,0,1,3,1,5,0,1,0,0,3,4,1,0,2,0,0,1,1,2,1,0
"2109","Zotu.2118",0,0,1,0,1,1,0,3,2,1,1,2,1,0,2,1,0,0,1,2,0,1,1,1,3,0,1,1,0,0,3,0,0,1,2,1,4,1,0,1,0,0
"2110","Zotu.2119",0,2,1,4,3,2,2,0,0,0,3,0,3,0,0,0,1,4,1,1,0,0,0,2,2,3,1,1,1,2,0,1,0,0,0,2,2,0,2,2,0,1
"2111","Zotu.2120",1,0,1,0,0,0,0,1,1,1,2,1,0,0,2,0,1,1,1,2,2,2,0,0,3,0,0,0,3,0,1,2,2,0,1,0,0,3,1,0,1,0
"2112","Zotu.2121",0,3,0,0,3,0,0,4,1,1,0,1,2,0,0,0,0,1,1,0,1,1,1,2,0,0,1,0,1,3,1,1,3,0,4,1,1,0,2,1,0,1
"2113","Zotu.2122",0,1,1,3,2,5,1,2,2,4,0,0,0,0,1,3,3,1,0,1,0,2,1,0,2,1,1,0,0,1,1,4,3,0,1,0,0,2,1,0,0,3
"2114","Zotu.2123",0,0,1,2,0,1,1,1,1,2,1,1,1,3,1,0,4,1,1,1,0,1,3,2,3,0,0,2,3,0,1,0,0,1,1,0,0,2,0,1,1,1
"2115","Zotu.2124",1,1,1,0,1,0,2,1,0,0,2,0,1,3,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2,1,3,1,2,0,3,2
"2116","Zotu.2125",1,1,3,0,0,1,0,2,0,1,1,0,0,4,0,0,1,1,0,2,1,1,1,1,3,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1
"2117","Zotu.2126",6,1,0,0,1,0,1,2,2,1,0,0,0,1,0,0,1,3,0,1,1,1,4,1,0,2,1,0,0,0,2,0,0,2,0,1,1,0,2,0,1,3
"2118","Zotu.2127",2,0,2,0,4,1,0,0,0,1,1,0,0,0,0,2,1,1,2,0,1,0,0,0,1,1,1,2,0,3,0,2,0,0,2,1,1,1,0,0,1,0
"2119","Zotu.2128",2,2,0,1,2,0,1,0,2,2,1,0,2,1,1,1,1,1,0,0,1,1,3,2,2,0,2,0,1,1,1,2,3,0,0,1,0,2,1,2,0,3
"2120","Zotu.2129",1,0,0,1,2,2,2,2,3,0,1,2,2,1,2,0,1,2,1,2,0,0,1,3,0,4,4,1,0,3,0,1,1,1,1,0,2,1,1,0,0,0
"2121","Zotu.2130",0,1,1,1,3,4,0,0,1,1,1,1,2,0,3,1,2,2,2,0,0,0,1,0,1,0,3,1,3,0,0,1,2,0,1,0,1,2,1,0,3,2
